-4.05;22.14;0
-3.05;22.1530303030303;0
-2.05;22.1660606060606;0
-1.05;22.1790909090909;0
-0.0499999999999998;22.1921212121212;0
0.95;22.2051515151515;0
1.95;22.2181818181818;0
2.95;22.2312121212121;0
3.95;22.2442424242424;0
4.95;22.2572727272727;0
5.95;22.270303030303;0
6.95;22.2833333333333;0
7.95;22.2963636363636;0
8.95;22.3093939393939;0
9.95;22.3224242424242;0
10.95;22.3354545454545;0
11.95;22.3484848484848;0
12.95;22.3615151515151;0
13.95;22.3745454545454;0
14.95;22.3875757575757;0
15.95;22.400606060606;0
16.95;22.4136363636363;0
17.95;22.4266666666666;0
18.95;22.4396969696969;0
19.95;22.4527272727272;0
20.95;22.4657575757575;0
21.95;22.4787878787878;0
22.95;22.4918181818181;0
23.95;22.5048484848485;0
24.95;22.5178787878788;0
25.95;22.5309090909091;0
26.95;22.5439393939394;0
27.95;22.5569696969697;0
28.95;22.57;0
29.95;22.5830303030303;0
30.95;22.5960606060606;0
31.95;22.6090909090909;0
32.95;22.6221212121212;0
33.95;22.6351515151515;0
34.95;22.6481818181818;0
35.95;22.6612121212121;0
36.95;22.6742424242424;0
37.95;22.6872727272727;0
38.95;22.700303030303;0
39.95;22.7133333333333;0
40.95;22.7263636363636;0
41.95;22.7393939393939;0
42.95;22.7524242424242;0
43.95;22.7654545454545;0
44.95;22.7784848484848;0
45.95;22.7915151515151;0
46.95;22.8045454545454;0
47.95;22.8175757575757;0
48.95;22.830606060606;0
49.95;22.8436363636363;0
50.95;22.8566666666666;0
51.95;22.8696969696969;0
52.95;22.8827272727272;0
53.95;22.8957575757575;0
54.95;22.9087878787878;0
55.95;22.9218181818181;0
56.95;22.9348484848484;0
57.95;22.9478787878787;0
58.95;22.960909090909;0
59.95;22.9739393939393;0
60.95;22.9869696969696;0
61.95;22.9999999999999;0
62.95;23.0130303030302;0
63.95;23.0260606060605;0
64.95;23.0390909090908;0
65.95;23.0521212121211;0
66.95;23.0651515151514;0
67.95;23.0781818181817;0
68.95;23.091212121212;0
69.95;23.1042424242423;0
70.95;23.1172727272726;0
71.95;23.1303030303029;0
72.95;23.1433333333332;0
73.95;23.1563636363635;0
74.95;23.1693939393938;0
75.95;23.1824242424241;0
76.95;23.1954545454544;0
77.95;23.2084848484847;0
78.95;23.2215151515151;0
79.95;23.2345454545454;0
80.95;23.2475757575757;0
81.95;23.260606060606;0
82.95;23.2736363636363;0
83.95;23.2866666666666;0
84.95;23.2996969696969;0
85.95;23.3127272727272;0
86.95;23.3257575757575;0
87.95;23.3387878787878;0
88.95;23.3518181818181;0
89.95;23.3648484848484;0
90.95;23.3778787878787;0
91.95;23.390909090909;0
92.95;23.4039393939393;0
93.95;23.4169696969696;0
94.95;23.4299999999999;0
95.95;23.4430303030302;0
96.95;23.4560606060605;0
97.95;23.4690909090908;0
98.95;23.4821212121211;0
99.95;23.4951515151514;0
100.95;23.5081818181817;0
101.95;23.521212121212;0
102.95;23.5342424242423;0
103.95;23.5472727272726;0
104.95;23.5603030303029;0
105.95;23.5733333333332;0
106.95;23.5863636363635;0
107.95;23.5993939393938;0
108.95;23.6124242424241;0
109.95;23.6254545454544;0
110.95;23.6384848484847;0
111.95;23.651515151515;0
112.95;23.6645454545453;0
113.95;23.6775757575756;0
114.95;23.6906060606059;0
115.95;23.7036363636362;0
116.95;23.7166666666665;0
117.95;23.7296969696968;0
118.95;23.7427272727271;0
119.95;23.7557575757574;0
120.95;23.7687878787877;0
121.95;23.781818181818;0
122.95;23.7948484848483;0
123.95;23.8078787878786;0
124.95;23.8209090909089;0
125.95;23.8339393939392;0
126.95;23.8469696969695;0
127.95;23.8599999999998;0
128.55;23.86;0
