3.3678e-16;0;0
0.025253;0;0
0.050505;0;0
0.075758;0;0
0.10101;0;0
0.12626;0;0
0.15152;0;0
0.17677;0;0
0.20202;0;0
0.22727;0;0
0.25253;0;0
0.27778;0;0
0.30303;0;0
0.32828;0;0
0.35354;0;0
0.37879;0;0
0.40404;0;0
0.42929;0;0
0.45455;0;0
0.4798;0;0
0.50505;0;0
0.5303;0;0
0.55556;0;0
0.58081;0;0
0.60606;0;0
0.63131;0;0
0.65657;0;0
0.68182;0;0
0.70707;0;0
0.73232;0;0
0.75758;0;0
0.78283;0;0
0.80808;0;0
0.83333;0;0
0.85859;0;0
0.88384;0;0
0.90909;0;0
0.93434;0;0
0.9596;0;0
0.98485;0;0
1.0101;0;0
1.0354;0;0
1.0606;0;0
1.0859;0;0
1.1111;0;0
1.1364;0;0
1.1616;0;0
1.1869;0;0
1.2121;0;0
1.2374;0;0
1.2626;0;0
1.2879;0;0
1.3131;0;0
1.3384;0;0
1.3636;0;0
1.3889;0;0
1.4141;0;0
1.4394;0;0
1.4646;0;0
1.4899;0;0
1.5152;0;0
1.5404;0;0
1.5657;0;0
1.5909;0;0
1.6162;0;0
1.6414;0;0
1.6667;0;0
1.6919;0;0
1.7172;0;0
1.7424;0;0
1.7677;0;0
1.7929;0;0
1.8182;0;0
1.8434;0;0
1.8687;0;0
1.8939;0;0
1.9192;0;0
1.9444;0;0
1.9697;0;0
1.9949;0;0
2.0202;0;0
2.0455;0;0
2.0707;0;0
2.096;0;0
2.1212;0;0
2.1465;0;0
2.1717;0;0
2.197;0;0
2.2222;0;0
2.2475;0;0
2.2727;0;0
2.298;0;0
2.3232;0;0
2.3485;0;0
2.3737;0;0
2.399;0;0
2.4242;0;0
2.4495;0;0
2.4747;0;0
2.5;0;0
2.5;0;0
2.5529;0.00046724;0
2.6059;0.0018688;0
2.6588;0.0042043;0
2.7116;0.0074729;0
2.7644;0.011674;0
2.8171;0.016805;0
2.8697;0.022866;0
2.9222;0.029854;0
2.9745;0.037768;0
3.0267;0.046604;0
3.0788;0.05636;0
3.1306;0.067033;0
3.1823;0.07862;0
3.2338;0.091116;0
3.285;0.10452;0
3.336;0.11882;0
3.3867;0.13403;0
3.4371;0.15012;0
3.4873;0.1671;0
3.5371;0.18497;0
3.5866;0.20371;0
3.6358;0.22332;0
3.6846;0.2438;0
3.7331;0.26514;0
3.7812;0.28733;0
3.8288;0.31036;0
3.8761;0.33423;0
3.9229;0.35893;0
3.9693;0.38445;0
4.0153;0.41079;0
4.0607;0.43794;0
4.1057;0.46588;0
4.1502;0.49461;0
4.1941;0.52413;0
4.2376;0.55441;0
4.2804;0.58546;0
4.3228;0.61726;0
4.3645;0.6498;0
4.4057;0.68307;0
4.4463;0.71706;0
4.4863;0.75177;0
4.5257;0.78717;0
4.5644;0.82327;0
4.6025;0.86004;0
4.64;0.89748;0
4.6767;0.93558;0
4.7128;0.97431;0
4.7482;1.0137;0
4.7829;1.0537;0
4.8169;1.0943;0
4.8502;1.1355;0
4.8827;1.1772;0
4.9145;1.2196;0
4.9456;1.2624;0
4.9759;1.3059;0
5.0054;1.3498;0
5.0341;1.3943;0
5.0621;1.4393;0
5.0892;1.4847;0
5.1155;1.5307;0
5.1411;1.5771;0
5.1658;1.6239;0
5.1896;1.6712;0
5.2127;1.7188;0
5.2349;1.7669;0
5.2562;1.8154;0
5.2767;1.8642;0
5.2963;1.9134;0
5.315;1.9629;0
5.3329;2.0127;0
5.3499;2.0629;0
5.366;2.1133;0
5.3812;2.164;0
5.3955;2.215;0
5.4089;2.2662;0
5.4214;2.3177;0
5.433;2.3694;0
5.4436;2.4212;0
5.4534;2.4733;0
5.4622;2.5255;0
5.4701;2.5778;0
5.4771;2.6303;0
5.4832;2.6829;0
5.4883;2.7356;0
5.4925;2.7884;0
5.4958;2.8412;0
5.4981;2.8941;0
5.4995;2.9471;0
5.5;3;0
5.5;3;0
5.5;3.0505;0
5.5;3.101;0
5.5;3.1515;0
5.5;3.202;0
5.5;3.2525;0
5.5;3.303;0
5.5;3.3535;0
5.5;3.404;0
5.5;3.4545;0
5.5;3.5051;0
5.5;3.5556;0
5.5;3.6061;0
5.5;3.6566;0
5.5;3.7071;0
5.5;3.7576;0
5.5;3.8081;0
5.5;3.8586;0
5.5;3.9091;0
5.5;3.9596;0
5.5;4.0101;0
5.5;4.0606;0
5.5;4.1111;0
5.5;4.1616;0
5.5;4.2121;0
5.5;4.2626;0
5.5;4.3131;0
5.5;4.3636;0
5.5;4.4141;0
5.5;4.4646;0
5.5;4.5152;0
5.5;4.5657;0
5.5;4.6162;0
5.5;4.6667;0
5.5;4.7172;0
5.5;4.7677;0
5.5;4.8182;0
5.5;4.8687;0
5.5;4.9192;0
5.5;4.9697;0
5.5;5.0202;0
5.5;5.0707;0
5.5;5.1212;0
5.5;5.1717;0
5.5;5.2222;0
5.5;5.2727;0
5.5;5.3232;0
5.5;5.3737;0
5.5;5.4242;0
5.5;5.4747;0
5.5;5.5253;0
5.5;5.5758;0
5.5;5.6263;0
5.5;5.6768;0
5.5;5.7273;0
5.5;5.7778;0
5.5;5.8283;0
5.5;5.8788;0
5.5;5.9293;0
5.5;5.9798;0
5.5;6.0303;0
5.5;6.0808;0
5.5;6.1313;0
5.5;6.1818;0
5.5;6.2323;0
5.5;6.2828;0
5.5;6.3333;0
5.5;6.3838;0
5.5;6.4343;0
5.5;6.4848;0
5.5;6.5354;0
5.5;6.5859;0
5.5;6.6364;0
5.5;6.6869;0
5.5;6.7374;0
5.5;6.7879;0
5.5;6.8384;0
5.5;6.8889;0
5.5;6.9394;0
5.5;6.9899;0
5.5;7.0404;0
5.5;7.0909;0
5.5;7.1414;0
5.5;7.1919;0
5.5;7.2424;0
5.5;7.2929;0
5.5;7.3434;0
5.5;7.3939;0
5.5;7.4444;0
5.5;7.4949;0
5.5;7.5455;0
5.5;7.596;0
5.5;7.6465;0
5.5;7.697;0
5.5;7.7475;0
5.5;7.798;0
5.5;7.8485;0
5.5;7.899;0
5.5;7.9495;0
5.5;8;0
5.5;8;0
5.4995;8.0529;0
5.4981;8.1059;0
5.4958;8.1588;0
5.4925;8.2116;0
5.4883;8.2644;0
5.4832;8.3171;0
5.4771;8.3697;0
5.4701;8.4222;0
5.4622;8.4745;0
5.4534;8.5267;0
5.4436;8.5788;0
5.433;8.6306;0
5.4214;8.6823;0
5.4089;8.7338;0
5.3955;8.785;0
5.3812;8.836;0
5.366;8.8867;0
5.3499;8.9371;0
5.3329;8.9873;0
5.315;9.0371;0
5.2963;9.0866;0
5.2767;9.1358;0
5.2562;9.1846;0
