22;-7.6;3.14159
21;-7.6;3.14159
20;-7.6;3.14159
19;-7.6;3.14159
18;-7.6;3.14159
17;-7.6;3.14159
16;-7.6;3.14159
15;-7.6;3.14159
14;-7.6;3.14159
13;-7.6;3.14159
12;-7.6;3.14159
11;-7.6;3.14159
10;-7.6;3.14159
9;-7.6;3.14159
8;-7.6;3.14159
7;-7.6;3.14159
6;-7.6;3.14159
5;-7.6;3.14159
4;-7.6;3.14159
